cricsheet_id,cricinfo_id,name,full_name,country,dob,batting_style,bowling_style,playing_role
10d91ad1,1454407,Abul Mafakhir Adnan,Abul Mafakhir Adnan,Qatar,2160.0,,,
5044f30d,372509,,Abzal S Dean,Canada,4801.0,Left hand Bat,Right arm Offbreak,Bowler
45a6cf8a,1070953,Achille Cloete,Achille Cloete,South Africa,11516.0,Right-hand bat,Right-arm fast,
788afc32,1184536,,Achini Perera,Canada,11287.0,Right hand Bat,Right arm Medium,
96912eac,1343338,,Achintha Denuwan,Italy,12728.0,Right hand Bat,Right arm Medium,
95f2b15b,1131623,,Achit Anant Shigwan,India,9409.0,Right hand Bat,Right arm Medium,
4b167ede,1275056,,Ackeem Wayne Jarrell Auguste,West Indies,12307.0,Left hand Bat,Legbreak,Top order Batter
b1c113d7,1320240,,Ada Bhasin,Singapore,13504.0,Right hand Bat,Right arm Medium,
0cabf6f4,1339348,,Adam Birss,Japan,1363.0,,,
c0ac45da,258556,,Adam Brian London,England,6859.0,Left hand Bat,Right arm Offbreak,
864c199e,8119,,Adam Charles Voges,Australia,3563.0,Right hand Bat,Slow Left arm Orthodox,Top order Batter
1c7fa06c,4890,,Adam Craig Dale,Australia,-367.0,Left hand Bat,Right arm Fast medium,Bowler
2b6e6dec,5390,,Adam Craig Gilchrist,Australia,682.0,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter
749316d2,38117,,Adam Craig Parore,New Zealand,387.0,Right hand Bat,,Wicketkeeper Batter
de84588e,210346,,Adam Craig Warren,England,2008.0,Right hand Bat,Right arm Medium fast,
020e49e9,1156618,,Adam Dale Algar,Spain,9897.0,Right hand Bat,Right arm Offbreak,
72b95896,526444,,Adam Dennison,Ireland,9984.0,Right hand Bat,,
eaa4cfc2,309981,,Adam Edward Nicholas Riley,England,8117.0,Right hand Bat,Right arm Offbreak,
350bb1b1,450860,,Adam Fraser Milne,New Zealand,8138.0,Right hand Bat,Right arm Fast,Bowler
3e94bd34,1314347,,Adam Garrett Hickey,Ireland,11830.0,Right hand Bat,Right arm Offbreak,
835ea4e8,55502,,Adam George Huckle,Zimbabwe,628.0,Right hand Bat,Legbreak Googly,Bowler
71647ced,297617,,Adam Jack Aubrey Wheater,England,7348.0,Right hand Bat,,Wicketkeeper Batter
49299473,308124,,Adam James Ball,England,8460.0,Right hand Bat,Left arm Fast medium,
a4af518c,15346,,Adam James Harrison,England,5781.0,Right hand Bat,Right arm Medium,
57330536,560767,,Adam James Hickey,England,9921.0,Left hand Bat,Right arm Offbreak,
aaf64760,293570,Adam Miles,Adam James Miles,England,7201.0,Right-hand bat,,
0c8836b6,4837,,Adam John Crosthwaite,Australia,5378.0,Right hand Bat,Legbreak Googly,Middle order Batter
7ad8bc50,14244,,Adam John Hollioake,England,612.0,Right hand Bat,Right arm Medium,Allrounder
104e88a4,525992,,Adam John Hose,England,8333.0,Right hand Bat,Right arm Medium fast,Middle order Batter
b501ed14,1205054,Adam Leonard,Adam John Leonard,New Zealand,9740.0,Right-hand bat,Right-arm medium-fast,
dc4165c8,21407,,Adam John Shantry,England,4699.0,Left hand Bat,Left arm Medium fast,
822ddd34,806225,,Adam Keefe,Zimbabwe,9984.0,Right hand Bat,Right arm Medium,
e8a063b3,1432828,Adam Kennedy,Adam Kennedy,Ireland,,,,
96ff4de0,1418677,Adam Khalaf,Adam Khalaf Khaleel,Maldives,13431.0,Right-hand bat,Left-arm medium,
7067224a,1415030,Adam Leckey,Adam Leckey,Ireland,,Right-hand bat,,
70b8fd28,251721,,Adam Lyth,England,6476.0,Left hand Bat,Right arm Offbreak,Batter
7ed05554,469122,,Adam M Killey,Isle of Man,8981.0,,,
47c5aae7,44024,,Adam Marc Bacher,South Africa,1397.0,Right hand Bat,Right arm Medium,Opening Batter
65cd62a9,414979,,Adam Martel,Guernsey,7935.0,Right hand Bat,Left arm Medium,
7bcde3fe,457280,,Adam Matthew Rossington,England,8525.0,Right hand Bat,,Wicketkeeper Batter
39e599c8,469114,,Adam McAuley,Isle of Man,9531.0,Right hand Bat,,Batter
660a64d3,417378,,Adam McDaid,Ireland,,,,
7c6293d1,1046617,,Adam Orfila,Gibraltar,6189.0,,,Bowler
a7533cad,734567,,Adam Paul Barton,England,9237.0,Right hand Bat,Left arm Medium fast,
46c5d4fb,352893,,Adam Paul Rouse,England,8216.0,Right hand Bat,,
6ad80fb0,5473,,Adam Richard Griffith,Australia,2963.0,Right hand Bat,Right arm Fast medium,
47773830,468565,,Adam Richard M Berry,Ireland,8300.0,Right hand Bat,Right arm Medium,
12963b14,1438209,Adam Thomas,Adam Roger George Thomas,England,13335.0,Right-hand bat,Right-arm medium,
a8d48f69,1070697,,Adam Rosslee,South Africa,12307.0,Left hand Bat,,
909b090d,1258306,,Adam Ryan Sylvester,England,11095.0,Right hand Bat,Right arm Medium,
f5b1b6bb,52957,,Adam Sanford,United States of America,2018.0,Right hand Bat,Right arm Fast medium,
c5fcbb3a,272263,,Adam Tett,Australia,,Right hand Bat,Right arm Medium,
fc63d916,1026317,,Adam William Finch,England,11105.0,Right hand Bat,Right arm Fast medium,Bowler
14f96089,379504,,Adam Zampa,Australia,8125.0,Right hand Bat,Legbreak Googly,Bowler
e45ac860,1158423,,Adama Kamara,Sierra Leone,10950.0,Right hand Bat,Right arm Medium,
98affc04,1333946,,Adamantia Makri,Greece,13448.0,Right hand Bat,Right arm Medium fast,
1b5c4924,1083144,,Adarsh Pratyush Kumar Yadav,India,9312.0,Right hand Bat,Right arm Medium,
ef7a904e,513005,,Adeel Ahmad Shafique,Oman,8923.0,Right hand Bat,,
e44cb88f,1437694,Adeel Ashiq,Adeel Ashiq,Italy,7544.0,,,
cdaf93fc,39905,,Adeel Malik,Pakistan,5768.0,Right hand Bat,Legbreak,
e56fb33a,1384853,Adeel Tariq,Adeel Tariq,Austria,10925.0,Right-hand bat,Right-arm medium,
7e061aeb,380585,,Adekunle P Adegbola,Nigeria,5154.0,Right hand Bat,Right arm Medium,
a421a9c5,1217431,,Adel Kolasangiani,Iran,9452.0,Right hand Bat,Right arm Medium,
af6c03bc,1302696,Adel Zimunu,Adel Zimunu,Zimbabwe,12654.0,Right-hand bat,Right-arm medium,
21946d0d,522225,,Adeleke Mutiu Oyede,Nigeria,5970.0,Right hand Bat,Right arm Medium,
409ce380,403321,,Ademola Adeniyi Onikoyi,Nigeria,6564.0,Right hand Bat,Legbreak,
1b0ce76e,1365288,Adeshola Adekunle,Adeshola Adekunle,Nigeria,13857.0,Right-hand bat,Right-arm offbreak,
482762af,380588,Wale Adeoye,Adewale A Adeoye,Nigeria,2958.0,Right-hand bat,Right-arm medium,
b62aea3c,543897,,Adhip Pradhan,Nepal,2415.0,,,
94759472,1241218,,Adhitya Shetty,United Arab Emirates,12604.0,Right hand Bat,Legbreak Googly,Bowler
23f222d5,1156609,,Adil Afzal,Sweden,4578.0,Right hand Bat,Right arm Medium,
87addb93,384530,,Adil Amin,Pakistan,7651.0,Right hand Bat,Right arm Offbreak,
598f5484,1217293,,Adil Butt,Saudi Arabia,8125.0,Right hand Bat,Right arm Medium,
fde53ec1,1347279,,Adil Butt,Eswatini,6939.0,Right hand Bat,Right arm Medium fast,
7d13b388,1273877,Adil Kassam,Adil Kassam,Tanzania,3202.0,,,
b4706200,1380793,Adil Khan,Adil Khan,Germany,12648.0,Right-hand bat,Right-arm medium,
7cefb2a2,497512,,Adil Mehmood,Hong Kong,6939.0,Right hand Bat,Right arm Medium,Bowler
8d4653f3,339956,,Adil Reshi,India,6971.0,Right hand Bat,Right arm Medium,
fb4c5ea5,552880,,Adil Shahzad Bhatti,United States of America,5414.0,Right hand Bat,Right arm Medium,
249d60c9,244497,,Adil Usman Rashid,England,6621.0,Right hand Bat,Legbreak,Bowler
c6b11959,1068980,,Adit Gorawara,Hong Kong,11677.0,Right hand Bat,,Batter
08df0bd3,859409,,Adithiya Rangaswamy,Botswana,8889.0,Right hand Bat,Left arm Medium,
321be7e3,1193546,,Adithya Ashok,New Zealand,11935.0,Right hand Bat,,
9414a81c,1352080,,Aditiba Indrajitsinh Chudasama,United States of America,13294.0,Right hand Bat,Right arm Offbreak,Allrounder
b6b1155c,1176088,,Aditya,India,,,,
dd2ed408,1313452,Aditya Adey,Aditya Adey,Ireland,,,,
8996a9a0,719717,,Aditya Anand Sarwate,India,7283.0,Right hand Bat,Slow Left arm Orthodox,
eb67df8f,493811,,Aditya Arvind Waghmode,India,7251.0,Left hand Bat,Right arm Offbreak,
9a2d95ac,735835,,Aditya Dharmesh Kaushik,India,7922.0,Right hand Bat,,Opening Batter
37db06ef,1393188,Aditya Gajjar,Aditya Gajjar,United States of America,2418.0,,,
c0c4b2e9,1300584,Aditya Jadeja,Aditya Jadeja,India,11764.0,Left-hand bat,Left-arm medium,
0942d272,31730,,Aditya Mishra,United States of America,4179.0,Right hand Bat,Legbreak Googly,
8e02f42b,725435,,Aditya Narendra Garhwal,India,9601.0,Right hand Bat,Legbreak Googly,
77e321db,1400311,Aditya Panwar,Aditya Panwar,Estonia,8650.0,Right-hand bat,Right-arm medium,
fa308279,1325900,,Aditya Paul,Estonia,9396.0,Right hand Bat,Right arm Medium fast,
dbc50253,236694,,Aditya Pradip Dole,India,6490.0,Right hand Bat,Right arm Medium fast,Bowler
855a210c,333904,,Aditya Prakash Tare,India,6519.0,Right hand Bat,,Wicketkeeper
05d9e607,34825,,Aditya Pratap Singh,India,7285.0,Right hand Bat,Right arm Medium,
c9e3b407,811749,,Aditya Rajesh Shrivastava,India,8661.0,Right hand Bat,Legbreak Googly,
56182069,1247318,,Aditya Rout,India,12352.0,Right hand Bat,Right arm Medium,
aa7176ba,1125966,,Aditya Shailesh Thakare,India,10538.0,Right hand Bat,Right arm Medium,
791a65ce,1163676,,Aditya Singhania,India,7500.0,Right hand Bat,Slow Left arm Orthodox,
50717bc4,352313,,Aditya Thyagarajan,United States of America,3232.0,Right hand Bat,Legbreak,
05da443b,39038,,Adnan Akmal,Pakistan,5550.0,Right hand Bat,,Wicketkeeper Batter
ba42c0d7,554065,,Adnan Butt,Bahrain,3479.0,Right hand Bat,,
0e34c23a,307817,,Adnan Idrees,Kuwait,7535.0,Right hand Bat,Right arm Offbreak,Batting Allrounder
d376bbaa,26038,,Adnan Ilyas,Oman,5477.0,Right hand Bat,Right arm Medium,
24382f7b,822511,,Adnan Liaquat,Saudi Arabia,6429.0,,,
745c3cbc,1209272,Adnan Mirza,Adnan Mirza,Qatar,6986.0,Right-hand bat,Slow left-arm orthodox,
811425b1,281653,,Adnan Mufti,United Arab Emirates,5477.0,Left hand Bat,Right arm Medium,Middle order Batter
b8a75ca8,39853,,Adnan Rasool,Pakistan,4138.0,Right hand Bat,Right arm Offbreak,
91c0d39f,1270824,,Adnan Razzaq,Belgium,6093.0,Right hand Bat,Right arm Medium,
540ef551,1194058,,Adnan Syed,Finland,8695.0,Right hand Bat,Right arm Medium,
02610bad,1119572,,Adri van der Merwe,Namibia,11844.0,Right hand Bat,Right arm Medium,
ea5a4563,44670,,Adriaan Crafford,South Africa,-1127.0,,,
94b5ec3b,742531,,Adriaan Nicholaas Dion van den Dries,Netherlands,-2087.0,,,
d3a3e82d,274926,,Adrian Boris Barath,West Indies,7408.0,Right hand Bat,Right arm Offbreak,Opening Batter
a2b35d9b,11790,,Adrian Dale,England,-434.0,Right hand Bat,Right arm Medium,
3edb58fc,16932,,Adrian Dimitri Mascarenhas,England,2859.0,Right hand Bat,Right arm Fast medium,Allrounder
4d46eb96,51905,,Adrian Frank Gordon Griffith,West Indies,687.0,Left hand Bat,Right arm Medium,
898b09e8,460181,,Adrian Gordon,United States of America,6387.0,Right hand Bat,Right arm Fast medium,
1d23ed3a,44846,,Adrian Grant Dugmore,Argentina,-1065.0,Right hand Bat,,
4957b300,1148466,,Adrian Neill,Scotland,8846.0,Right hand Bat,Right arm Medium,Bowler
b7ec27cc,13437,,Adrian Paul Grayson,England,454.0,Right hand Bat,Slow Left arm Orthodox,
df3064eb,45840,,Adrian Paul Kuiper,South Africa,-3783.0,Right hand Bat,"Right arm Medium, Right arm Offbreak",
4ad7fc1b,46211,,Adrian Peter McLaren,South Africa,3763.0,Right hand Bat,,
6fa3258c,45448,,Adrian Thomas Holdstock,South Africa,116.0,Right hand Bat,Right arm Fast medium,
4bb7f51e,917089,,Adrian Wright,Cayman Islands,6744.0,Right hand Bat,Right arm Offbreak,
36101309,1230627,,Advyth Manepalli,Luxembourg,6476.0,Right hand Bat,,
40254316,26928,,Adwai Raghuram Bhat,India,-4278.0,Left hand Bat,Slow Left arm Orthodox,Bowler
2622742a,885867,,Adwait Mohan Deshpande,Netherlands,4832.0,,,
192f2caf,1329941,,Adwitya Bhargava,Singapore,13154.0,Right hand Bat,Right arm Medium,
4d733a54,1362925,Afapene Ilaoa,Afapene Ilaoa,Samoa,12716.0,Right-hand bat,,
e429a2e8,1143518,,Afaq Ahmed,Saudi Arabia,,,,
1d67f8e5,38975,,Afaq Hussain,Pakistan,-10959.0,Right hand Bat,Right arm Offbreak,
7fc47de1,361859,Afia Amin,Afia Amin,Pakistan,4467.0,,,
9446598e,1213636,,Afida Afthab,Oman,13123.0,Right hand Bat,Right arm Medium fast,
37138918,935995,,Afif Hossain Dhrubo,Bangladesh,10856.0,Left hand Bat,Right arm Offbreak,Allrounder
0c160e0d,1386879,,Afif Khan Khattak,Switzerland,9842.0,Right hand Bat,Right arm Medium,
50930025,420402,,Afsar Khan Zazai,Afghanistan,8622.0,Right hand Bat,,Wicketkeeper Batter
94ed8d37,303415,,Aftab Ahmed,Denmark,7416.0,Right hand Bat,Right arm Medium,Bowling Allrounder
53bc7b84,56266,,Aftab Ahmed Chowdhury,Bangladesh,5792.0,Right hand Bat,Right arm Medium,Opening Batter
2a3a3786,440963,,Aftab Alam,Afghanistan,8369.0,Right hand Bat,Right arm Medium fast,Bowler
41bc340b,38978,,Aftab Baloch,Pakistan,-6119.0,Right hand Bat,Right arm Offbreak,
76d536f4,38979,,Aftab Gul Khan,Pakistan,-8677.0,Right hand Bat,Legbreak,
97f2d4b6,13985,,Aftab Habib,England,767.0,Right hand Bat,Right arm Medium fast,Top order Batter
3c6b4b2b,1059925,,Aftab Hussain,Hong Kong,10182.0,Right hand Bat,Slow Left arm Orthodox,
8d42cee6,1339113,Aftab Ibrahim,Aftab Ibrahim,Pakistan,12523.0,Right-hand bat,Right-arm medium-fast,
4d83491d,1236053,,Aftab Kayani,Romania,4675.0,Right hand Bat,Right arm Medium,
fc5b1bcc,23866,,Aftabodeen Shamshudeen,Canada,2746.0,Right hand Bat,Right arm Offbreak,Opening Batter
42d9dd09,355351,,Afy Samantha Sharlyn Fletcher,West Indies,6284.0,Right hand Bat,Legbreak,Bowler
d0316a9f,474316,,Afya Sherifa Campbell,West Indies,5816.0,Right hand Bat,,
4017cb2e,386985,,Afzal Faiz,Maldives,,Right hand Bat,Slow Left arm Orthodox,
0fbdc01f,32836,,Afzal Kadirkhan Pathan,India,-7215.0,Right hand Bat,Right arm Fast,
746fd7bf,749501,,Afzal Saleem,Saudi Arabia,,,,
ce79545f,1046661,,Afzal Virk,Sweden,2486.0,,,
16da2745,484936,,Afzalkhan Sherkhan Pathan,Oman,-6117.0,,,
abba64cd,1172333,,Agatha Obulor,Nigeria,9007.0,Right hand Bat,Right arm Medium,
5d006a1a,1333944,,Aggeliki Savvani,Greece,11348.0,Right hand Bat,Left arm Medium fast,
3f1bfd19,1333937,,Aggeliki-ioanna Argyropoulou,Greece,13411.0,Right hand Bat,Right arm Medium fast,
d2616ffe,38981,,Agha Saadat Ali,Pakistan,-14804.0,Right hand Bat,,
89c16049,623977,,Agha Salman,Pakistan,8727.0,Right hand Bat,Right arm Offbreak,Allrounder
9d1a92d4,38982,,Agha Zahid,Pakistan,-6203.0,Right hand Bat,Right arm Medium,
26b3df21,1182743,,Agnes Joseph Qwele,Tanzania,13381.0,Right hand Bat,Right arm Medium,
40737b8d,1403162,Agni Chopra,Agni Dev Chopra,India,10534.0,Left-hand bat,Right-arm offbreak,
6359ffe3,1060429,,Agniv Subrata Pan,India,9862.0,Left hand Bat,,Wicketkeeper Batter
5c805a60,1155511,,Agostinho Abilio Navicha,Mozambique,12415.0,Right hand Bat,Legbreak,
beb2a972,1214410,,Agrim Arun Tiwari,India,9600.0,Right hand Bat,Left arm Medium,Bowler
1911dcbc,1193275,,Agustin Andres Perez Rivero,Argentina,12561.0,Right hand Bat,Right arm Medium,
034d3c52,414052,,Agustin Husain,Argentina,8067.0,Right hand Bat,Right arm Offbreak,
a796e302,296162,,Agustin Leandro Casime,Argentina,5671.0,Right hand Bat,Right arm Fast medium,
92f0e10e,1418989,Aqeel Wahid,Ahamed Aqeel Wahid,Malaysia,11649.0,Left-hand bat,Right-arm offbreak,
bb1c1950,4504,,Ahillen Rajakumaran Beadle,Australia,6084.0,Left hand Bat,Slow Left arm Orthodox,
78fa5f6d,1341621,,Ahilya Chandel,Japan,12062.0,Left hand Bat,Left arm Medium,
bd9fbd51,436749,,Ahmad Fayyaz Butt,Oman,8629.0,Right hand Bat,Right arm Medium fast,Bowler
e4ad57ea,1318866,,Ahmad Khalid Ahmadzai,Belgium,8765.0,Right hand Bat,Right arm Medium,
a63ceba6,1399990,Ahmad Khan,Ahmad Khan,Australia,,,,
638a14dc,1167319,,Ahmad Mushtaq,Indonesia,,,,
b5f30525,1082736,,Ahmad Ramdoni,Indonesia,5525.0,Right hand Bat,,
c2f82483,959795,,Ahmad Shafiq,Pakistan,,,Slow Left arm Orthodox,
dca8273d,913847,,Ahmad Zubaidi Zulkifle,Malaysia,11002.0,Right hand Bat,Right arm Medium,
a90e8bcf,1360654,,Ahmadi Hanif Ravat Bhaiyat,Panama,8839.0,Right hand Bat,,
d6055cb9,1271973,,Ahmadschah Ahmadzai,Germany,10938.0,Right hand Bat,Right arm Medium fast,
e068d48e,1271995,,Ahmadullah Shinwari,Norway,11168.0,Left hand Bat,Left arm Medium fast,
8bbb89ab,1167838,Ahmed Baladraf,Ahmed Abdul Waheed Baladraf,Saudi Arabia,12153.0,Left-hand bat,Slow left-arm orthodox,
1579d497,625883,,Ahmed Ameel Mauroof,Maldives,8265.0,Left hand Bat,Left arm Fast medium,
9656afbf,1249564,,Ahmed Daniyal,Pakistan,10045.0,Right hand Bat,Right arm Medium fast,Bowler
e6313a2b,542373,,Ahmed Faiz,Maldives,3501.0,Right hand Bat,Right arm Offbreak,
f6b4f746,307639,,Ahmed Faiz Mohammad Noor,Malaysia,6616.0,Right hand Bat,Legbreak,
3daaabaa,1046611,,Ahmed Hamid Wardak,Germany,6586.0,Right hand Bat,Left arm Medium,
c439461b,1209330,,Ahmed Hassan,Switzerland,9299.0,Left hand Bat,,
7c885103,387120,,Ahmed Hassan,Maldives,7121.0,Right hand Bat,Right arm Offbreak,
48adc7d3,1167831,,Ahmed Ibrahim Raid,Maldives,11286.0,Right hand Bat,Slow Left arm Orthodox,
c3f4ffdd,542374,,Ahmed Jamaal,Maldives,6503.0,,,
dd8ba405,43930,,Ahmed Mahomed Amla,South Africa,3544.0,Right hand Bat,Legbreak,
a09323d8,1360656,,Ahmed Mehmood Patel,Panama,8619.0,Right hand Bat,Right arm Medium,
814fafa7,55398,,Ahmed Moosa Ebrahim,Zimbabwe,-11718.0,Right hand Bat,Right arm Medium,
e6c4b25e,338953,,Ahmed Mustafa,Pakistan,-9431.0,Right hand Bat,Right arm Medium,
ffdb48ea,25561,,Ahmed Nadeem,United Arab Emirates,2490.0,Right hand Bat,Right arm Medium,
e1e075c5,1323422,,Ahmed Nisar,Italy,4383.0,Right hand Bat,,
2f9a41e7,604526,,Ahmed Omer Farooq Banday,India,9198.0,Right hand Bat,Right arm Medium,
79b4839e,245490,,Ahmed Raza,United Arab Emirates,6857.0,Right hand Bat,Slow Left arm Orthodox,Bowler
fb23118c,800983,,Ahmed Safi Abdullah,Pakistan,10286.0,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder
63500b26,318337,,Ahmed Shah Ahmedzi,Afghanistan,5040.0,Left hand Bat,Slow Left arm Orthodox,Opening Batter
af23265a,578059,,Ahmed Shah Durrani,Afghanistan,1961.0,,,
43602937,604347,,Ahmed Shah Pakteen,Afghanistan,2557.0,,,
86a1918c,39138,,Ahmed Shahab Butt,Pakistan,-245.0,Right hand Bat,Right arm Offbreak,
f8fd6e3f,259410,,Ahmed Shehzad,Pakistan,7996.0,Right hand Bat,Legbreak,Opening Batter
afbc53ba,823339,,Ahmer Bin Nasir,Bahrain,8745.0,Right hand Bat,,
9f97c98d,779237,,Ahram Jeong,South Korea,7950.0,Right hand Bat,Right arm Medium,
dc2abe5e,348146,,Ahsan Ali,Pakistan,8744.0,Right hand Bat,Legbreak,Top order Batter
4f21dc48,348147,,Ahsan Ali Abbasi,Hong Kong,9001.0,Right hand Bat,Right arm Offbreak,
5bbb4ec5,926037,,Ahsan Bhatti,Pakistan,,,,
86229495,1073111,,Ahsan Hafeez Bhatti,Pakistan,10315.0,Left hand Bat,Slow Left arm Orthodox,Allrounder
4c72b407,1284210,,Ahsan Khan,Bulgaria,9051.0,Right hand Bat,Right arm Medium fast,
e0e5b209,39146,,Ahsan Raza,Pakistan,1609.0,Right hand Bat,,
2eee6ca6,1156719,,Ahsan Yousuf,Austria,5258.0,Left hand Bat,Slow Left arm Orthodox,
877ab296,1361962,Ahsan ul Haq,Ahsan ul Haq,Kuwait,6863.0,Right-hand bat,,
8595cc08,1189323,,Aicha Kone,Mali,8148.0,Right hand Bat,Right arm Medium,
1d45c01a,1135751,,Aidan Andrews,Switzerland,10379.0,Right hand Bat,Right arm Medium,
46804558,1415033,,,Australia,13342.0,Right-hand bat,Right-arm medium-fast,
862c0b16,1025473,,Aidan Seaver,Ireland,2326.0,,,
1efb8a28,4498,,Aiden Craig Blizzard,Australia,5291.0,Left hand Bat,Left arm Medium,Batter
6a26221c,600498,,Aiden Kyle Markram,South Africa,9042.0,Right hand Bat,Right arm Offbreak,Opening Batter
e13f8b16,1345194,,Aiden Ross Leo,St Helena,10988.0,Right hand Bat,Right arm Medium fast,
6d60ece6,25661,,Aijaz Ali,United States of America,-560.0,Right hand Bat,Right arm Medium fast,
f8fc699a,1333939,Aikaterini Gisdaki,Aikaterini Gisdaki,Greece,12207.0,Right-hand bat,Right-arm medium-fast,
e0d09a51,1451266,Aikaterini Paramythioti,Aikaterini Paramythioti,Greece,14032.0,Right-hand bat,Right-arm medium,
217f5194,1337687,Ailaoa Aoina,Ailaoa Felicia Aoina,Samoa,12997.0,Left-hand bat,Right-arm medium-fast,
090c0213,1184173,,Ailsa Lister,Scotland,12516.0,Right hand Bat,,Wicketkeeper Batter
62aa10d7,1208774,,Aima Aishath,Maldives,11835.0,Right hand Bat,,
774e65b3,1339131,,Aimal Khan,Pakistan,13323.0,Right hand Bat,,
c736a96b,941805,,Aiman Anwer,Pakistan,7926.0,Right hand Bat,Right arm Medium fast,Bowler
007f121f,1378740,,Aimee Aikenhead,Jersey,13321.0,Right hand Bat,Right arm Offbreak,
f888a374,1351945,,Aimee Kate Maguire,Ireland,13400.0,Right hand Bat,Slow Left arm Orthodox,Bowler
d395e33c,54300,,Aimee Louise Watkins,New Zealand,4666.0,Left hand Bat,Right arm Offbreak,
31453abb,1050039,,Aina Najwa Abdul Rahman,Malaysia,9709.0,Right hand Bat,,Wicketkeeper
4c7744de,1050029,,Ainna Hamizah Hashim,Malaysia,11167.0,Right hand Bat,Right arm Medium fast,Allrounder
1bada9da,701227,,Ainool Hafizs Yatim,Malaysia,9570.0,Right hand Bat,Right arm Medium,Middle order Batter
349cf113,871315,,Ainool Haqqiem Bin Md. Yatim,Malaysia,11043.0,Right hand Bat,,
657b94e7,217523,,Ainsley E Hall,Cayman Islands,904.0,Right hand Bat,Right arm Medium,Wicketkeeper
3abe1ef6,596456,,Ainsley Ndlovu,Zimbabwe,9521.0,Right hand Bat,Slow Left arm Orthodox,Bowler
86a68879,1140119,,Aisha Mohamed,Tanzania,10824.0,Right hand Bat,Right arm Medium,
9c7e9140,1213638,,Aisha Rahman,Qatar,9659.0,Right hand Bat,Right arm Medium fast,
659fc11f,1420174,Aishath Meesa Rameez,Aishath Meesa Rameez,Maldives,13364.0,Right-hand bat,Right-arm medium-fast,
ea3a41e0,1159713,,Aishwarya Mourya,India,8817.0,Right hand Bat,Right arm Medium fast,
c6d92330,1189315,,Aissata Sangare,Mali,9437.0,Right hand Bat,,
2cd18a73,1174341,,Aisya Eleesa Erni Firdaus,Malaysia,11984.0,Right hand Bat,Right arm Medium,Bowler
5441db8c,39821,,Aizaz Bin Ilyas Cheema,Pakistan,3534.0,Right hand Bat,Right arm Medium fast,Bowler
f6c2659d,401540,,Aizaz Mohammad Khan,Hong Kong,8480.0,Right hand Bat,Right arm Medium fast,Allrounder
5f272b72,23939,,Ajay Bobby Chawla,Denmark,4718.0,Right hand Bat,Legbreak,
9d7ad127,1153626,,Ajay Dev Goud,India,11002.0,Right hand Bat,Right arm Medium,
31ee319e,1059570,,Ajay Jadav Mandal,India,9551.0,Left hand Bat,Slow Left arm Orthodox,
700edf8d,1159803,,Ajay Kumar Pradhan,India,3687.0,Right hand Bat,Slow Left arm Orthodox,
f5cc6d0e,33943,,Ajay Kumar Sharma,India,-2099.0,Right hand Bat,Slow Left arm Orthodox,Middle order Batter
30ffaf85,1442095,Ajay Mundra,Ajay Mundra,Sweden,8175.0,Right-hand bat,,
752e972f,586975,,Ajay Radhe Singh Yadav,India,6195.0,Right hand Bat,Right arm Medium fast,
1ae701d0,1126225,Ajay Rohera,Ajay Rajkumar Rohera,India,10016.0,Right-hand bat,,
1a3cd1b3,33127,,Ajay Ratra,India,4364.0,Right hand Bat,Right arm Medium,
10636efb,852305,,Ajay S Sarkar,India,9930.0,Right hand Bat,Right arm Medium,Bowler
c1006a24,594021,,Ajay Verma,India,-2563.0,Right hand Bat,,
